id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
417,Alemán Hernández,Nohemí,Partido Acción Nacional,f,03/02/1982,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
417,Alemán Hernández,Nohemí,Partido Acción Nacional,f,03/02/1982,Infraestructura,Integrante
10,Salinas Wolberg,Hernán,Partido Acción Nacional,v,01/04/1982,"Economía, Comercio y Competitividad",Integrante
371,Díaz Jiménez,Antonia Natividad,Partido Acción Nacional,f,13/06/1982,Asuntos Frontera Sur,Integrante
371,Díaz Jiménez,Antonia Natividad,Partido Acción Nacional,f,13/06/1982,Comunicaciones y Transportes,Integrante
343,Castillo Lozano,Katia Alejandra,Movimiento Regeneración Nacional,f,20/10/1982,Igualdad de Género,Integrante
343,Castillo Lozano,Katia Alejandra,Movimiento Regeneración Nacional,f,20/10/1982,Presupuesto y Cuenta Pública,Integrante
607,Guerra Mena,Juanita,Movimiento Regeneración Nacional,f,19/03/1983,Comunicaciones y Transportes,Integrante
607,Guerra Mena,Juanita,Movimiento Regeneración Nacional,f,19/03/1983,Hacienda y Crédito Público,Integrante
151,Ramos Tamez,Mario Alberto,Partido Acción Nacional,v,03/04/1983,Defensa Nacional,Integrante
151,Ramos Tamez,Mario Alberto,Partido Acción Nacional,v,03/04/1983,Energía,Integrante
52,Valenzuela González,Carlos Alberto,Partido Acción Nacional,v,18/04/1983,Marina,Integrante
52,Valenzuela González,Carlos Alberto,Partido Acción Nacional,v,18/04/1983,Pueblos Indígenas,Integrante
104,Olvera Bautista,Sandra Simey,Movimiento Regeneración Nacional,f,20/08/1983,Cultura y Cinematografía,Integrante
104,Olvera Bautista,Sandra Simey,Movimiento Regeneración Nacional,f,20/08/1983,Desarrollo Social,Integrante
37,Rosas Uribe,Erika Mariana,Movimiento Regeneración Nacional,f,09/01/1984,Comunicaciones y Transportes,Integrante
37,Rosas Uribe,Erika Mariana,Movimiento Regeneración Nacional,f,09/01/1984,Educación,Integrante
117,Prado de los Santos,Miguel,Movimiento Regeneración Nacional,v,19/01/1984,Radio y Televisión,Integrante
433,Bonilla Herrera,Raquel,Movimiento Regeneración Nacional,f,10/03/1984,Energía,Integrante
433,Bonilla Herrera,Raquel,Movimiento Regeneración Nacional,f,10/03/1984,Turismo,Integrante
602,Guel Saldívar,Norma Adela,Partido Revolucionario Institucional,f,24/04/1984,Cultura y Cinematografía,Integrante
602,Guel Saldívar,Norma Adela,Partido Revolucionario Institucional,f,24/04/1984,Radio y Televisión,Integrante
125,Rivera Hernández,Marcelino,Partido Acción Nacional,v,26/04/1984,Asuntos Frontera Sur,Integrante
125,Rivera Hernández,Marcelino,Partido Acción Nacional,v,26/04/1984,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
403,Novella Macías,Oscar Rafael,Movimiento Regeneración Nacional,v,12/10/1984,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
403,Novella Macías,Oscar Rafael,Movimiento Regeneración Nacional,v,12/10/1984,Educación,Integrante
312,Contreras González,Lourdes Celenia,Movimiento Ciudadano,f,29/12/1984,Derechos de la Niñez y Adolescencia,Integrante
312,Contreras González,Lourdes Celenia,Movimiento Ciudadano,f,29/12/1984,Economía Social y Fomento del Cooperativismo,Integrante
106,Orihuela Nava,David,Movimiento Regeneración Nacional,v,31/01/1985,Puntos Constitucionales,Integrante
106,Orihuela Nava,David,Movimiento Regeneración Nacional,v,31/01/1985,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
2,Salinas Reyes,Ruth,Movimiento Ciudadano,f,19/02/1985,Economía Social y Fomento del Cooperativismo,Integrante
2,Salinas Reyes,Ruth,Movimiento Ciudadano,f,19/02/1985,Transparencia y Anticorrupción,Integrante
473,Martínez Aguilar,Emeteria Claudia,Movimiento Regeneración Nacional,f,03/03/1985,Atención a Grupos Vulnerables,Integrante
473,Martínez Aguilar,Emeteria Claudia,Movimiento Regeneración Nacional,f,03/03/1985,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
63,Santiago Manuel,Irán,Movimiento Regeneración Nacional,v,04/03/1985,Educación,Integrante
63,Santiago Manuel,Irán,Movimiento Regeneración Nacional,v,04/03/1985,Radio y Televisión,Integrante
63,Santiago Manuel,Irán,Movimiento Regeneración Nacional,v,04/03/1985,Seguridad Social,Integrante
148,Ramos Cruz,Verónica,Movimiento Regeneración Nacional,f,01/05/1985,Economía Social y Fomento del Cooperativismo,Integrante
148,Ramos Cruz,Verónica,Movimiento Regeneración Nacional,f,01/05/1985,Vivienda,Integrante
12,Salvatori Bojalil,Nayeli,Partido Encuentro Social,f,26/08/1985,Igualdad de Género,Integrante
540,Ku Escalante,Kehila Abigail,Movimiento Ciudadano,f,02/09/1985,"Economía, Comercio y Competitividad",Integrante
540,Ku Escalante,Kehila Abigail,Movimiento Ciudadano,f,02/09/1985,Educación,Integrante
529,Méndez de la Luz Dauzón,Dulce María,Movimiento Ciudadano,f,06/10/1985,Derechos de la Niñez y Adolescencia,Integrante
529,Méndez de la Luz Dauzón,Dulce María,Movimiento Ciudadano,f,06/10/1985,Juventud y Diversidad Sexual,Integrante
445,Bayardo Cabrera,Rosa María,Movimiento Regeneración Nacional,f,12/12/1985,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
445,Bayardo Cabrera,Rosa María,Movimiento Regeneración Nacional,f,12/12/1985,Turismo,Integrante
24,Rodríguez Zamora,Norma Azucena,Partido de la Revolución Democrática,f,07/02/1986,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
24,Rodríguez Zamora,Norma Azucena,Partido de la Revolución Democrática,f,07/02/1986,Federalismo y Desarrollo Municipal,Integrante
586,Huacus Esquivel,Francisco Javier,Partido del Trabajo,v,26/08/1986,Infraestructura,Integrante
586,Huacus Esquivel,Francisco Javier,Partido del Trabajo,v,26/08/1986,Seguridad Pública,Integrante
531,Mercado Torres,Edith Marisol,Movimiento Regeneración Nacional,f,15/09/1986,Marina,Integrante
531,Mercado Torres,Edith Marisol,Movimiento Regeneración Nacional,f,15/09/1986,Salud,Integrante
256,Vences Valencia,Julieta Kristal,Movimiento Regeneración Nacional,f,24/10/1986,Igualdad de Género,Integrante
256,Vences Valencia,Julieta Kristal,Movimiento Regeneración Nacional,f,24/10/1986,Protección Civil y Prevención de Desastres,Integrante
512,Moreno Medina,Esmeralda de los Ángeles,Partido Encuentro Social,f,19/12/1986,Justicia,Integrante
512,Moreno Medina,Esmeralda de los Ángeles,Partido Encuentro Social,f,19/12/1986,Puntos Constitucionales,Integrante
490,Lixa Abimerhi,José Elías,Partido Acción Nacional,v,28/02/1987,Jurisdiccional,Integrante
490,Lixa Abimerhi,José Elías,Partido Acción Nacional,v,28/02/1987,Justicia,Integrante
154,Reyes Carmona,Emmanuel,Movimiento Regeneración Nacional,v,29/06/1987,Atención a Grupos Vulnerables,Integrante
154,Reyes Carmona,Emmanuel,Movimiento Regeneración Nacional,v,29/06/1987,Comunicaciones y Transportes,Integrante
146,Ramírez Navarrete,Francisco Javier,Movimiento Regeneración Nacional,v,03/01/1988,Educación,Integrante
146,Ramírez Navarrete,Francisco Javier,Movimiento Regeneración Nacional,v,03/01/1988,Protección Civil y Prevención de Desastres,Integrante
556,González Márquez,Karen Michel,Partido Acción Nacional,f,21/01/1988,Economía Social y Fomento del Cooperativismo,Integrante
556,González Márquez,Karen Michel,Partido Acción Nacional,f,21/01/1988,Radio y Televisión,Integrante
122,Riojas Martínez,Ana Lucía,Sin Grupo Parlamentario,f,25/02/1988,Derechos Humanos,Integrante
122,Riojas Martínez,Ana Lucía,Sin Grupo Parlamentario,f,25/02/1988,Igualdad de Género,Integrante
370,Espinoza López,Brenda,Movimiento Regeneración Nacional,f,19/06/1988,"Economía, Comercio y Competitividad",Integrante
370,Espinoza López,Brenda,Movimiento Regeneración Nacional,f,19/06/1988,Trabajo y Previsión Social,Integrante
456,Bahena Jiménez,Socorro,Movimiento Regeneración Nacional,f,10/08/1988,Derechos Humanos,Integrante
456,Bahena Jiménez,Socorro,Movimiento Regeneración Nacional,f,10/08/1988,Salud,Integrante
57,Vargas Meraz,Teresita de Jesús,Movimiento Regeneración Nacional,f,16/12/1989,Asuntos Frontera Norte,Integrante
57,Vargas Meraz,Teresita de Jesús,Movimiento Regeneración Nacional,f,16/12/1989,Federalismo y Desarrollo Municipal,Integrante
406,Alemán Muñoz Castillo,María,Partido Revolucionario Institucional,f,14/04/1990,Transparencia y Anticorrupción,Integrante
454,Badillo Moreno,Cuauhtli Fernando,Movimiento Regeneración Nacional,v,11/05/1990,Deporte,Integrante
454,Badillo Moreno,Cuauhtli Fernando,Movimiento Regeneración Nacional,v,11/05/1990,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
388,García Cayetano,Dorheny,Movimiento Regeneración Nacional,f,25/07/1990,Derechos Humanos,Integrante
388,García Cayetano,Dorheny,Movimiento Regeneración Nacional,f,25/07/1990,Juventud y Diversidad Sexual,Integrante
399,Ángulo Briceño,Pablo Guillermo,Partido Revolucionario Institucional,v,01/09/1990,Infraestructura,Integrante
399,Ángulo Briceño,Pablo Guillermo,Partido Revolucionario Institucional,v,01/09/1990,Radio y Televisión,Integrante
1,Abasolo Sánchez,Pedro Daniel,Movimiento Regeneración Nacional,v,03/02/1991,Seguridad Pública,Integrante
1,Abasolo Sánchez,Pedro Daniel,Movimiento Regeneración Nacional,v,03/02/1991,Trabajo y Previsión Social,Integrante
463,Bautista Peláez,María Del Carmen,Movimiento Regeneración Nacional,f,03/04/1991,Atención a Grupos Vulnerables,Integrante
463,Bautista Peláez,María Del Carmen,Movimiento Regeneración Nacional,f,03/04/1991,Turismo,Integrante
259,Viedma Velázquez,Alejandro,Movimiento Regeneración Nacional,v,11/11/1991,Puntos Constitucionales,Integrante
259,Viedma Velázquez,Alejandro,Movimiento Regeneración Nacional,v,11/11/1991,Trabajo y Previsión Social,Integrante
56,Vargas Hernández,Lidia Nallely,Movimiento Regeneración Nacional,f,03/08/1992,Protección Civil y Prevención de Desastres,Integrante
56,Vargas Hernández,Lidia Nallely,Movimiento Regeneración Nacional,f,03/08/1992,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
427,Ascencio Ortega,Reyna Celeste,Movimiento Regeneración Nacional,f,05/01/1993,Atención a Grupos Vulnerables,Integrante
427,Ascencio Ortega,Reyna Celeste,Movimiento Regeneración Nacional,f,05/01/1993,"Ciencia, Tecnología e Innovación",Integrante
603,Guerra Méndez,Lizeth Amayrani,Movimiento Regeneración Nacional,f,18/01/1994,Gobernación y Población,Integrante
603,Guerra Méndez,Lizeth Amayrani,Movimiento Regeneración Nacional,f,18/01/1994,Juventud y Diversidad Sexual,Integrante
94,Ponce Méndez,María Geraldine,Movimiento Regeneración Nacional,f,04/04/1994,Deporte,Integrante
94,Ponce Méndez,María Geraldine,Movimiento Regeneración Nacional,f,04/04/1994,Relaciones Exteriores,Integrante
416,Aguilera Brenes,Sebastián,Movimiento Regeneración Nacional,v,10/06/1995,Juventud y Diversidad Sexual,Integrante
35,Rosas Martínez,Luz Estefanía,Movimiento Regeneración Nacional,f,22/08/1995,Infraestructura,Integrante
35,Rosas Martínez,Luz Estefanía,Movimiento Regeneración Nacional,f,22/08/1995,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
381,Esparza Márquez,Frida Alejandra,Partido de la Revolución Democrática,f,05/11/1996,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
381,Esparza Márquez,Frida Alejandra,Partido de la Revolución Democrática,f,05/11/1996,Salud,Integrante
461,Barroso Chávez,Alejandro,Movimiento Regeneración Nacional,v,04/01,Presupuesto y Cuenta Pública,Integrante
461,Barroso Chávez,Alejandro,Movimiento Regeneración Nacional,v,04/01,Seguridad Social,Integrante
534,Mier Velazco,Moisés Ignacio,Movimiento Regeneración Nacional,v,04/01,Presupuesto y Cuenta Pública,Integrante
534,Mier Velazco,Moisés Ignacio,Movimiento Regeneración Nacional,v,04/01,Seguridad Pública,Integrante
99,Rodríguez Gómez,Eraclio,Movimiento Regeneración Nacional,v,04/01,Asuntos Frontera Norte,Integrante
2422,Callejas Romero,Gustavo,Movimiento Regeneración Nacional,v,07/01,"Economía, Comercio y Competitividad",Integrante
2422,Callejas Romero,Gustavo,Movimiento Regeneración Nacional,v,07/01,Justicia,Integrante
15,Sánchez Castro,Anita,Movimiento Regeneración Nacional,f,07/01,Atención a Grupos Vulnerables,Integrante
15,Sánchez Castro,Anita,Movimiento Regeneración Nacional,f,07/01,Desarrollo Social,Integrante
76,Tellez Infante,Jannet,Movimiento Regeneración Nacional,f,08/01,Derechos Humanos,Integrante
76,Tellez Infante,Jannet,Movimiento Regeneración Nacional,f,08/01,Desarrollo Social,Integrante
532,Merino García,Virginia,Movimiento Regeneración Nacional,f,11/01,Pueblos Indígenas,Integrante
532,Merino García,Virginia,Movimiento Regeneración Nacional,f,11/01,Vivienda,Integrante
354,Femat Bañuelos,Alfredo,Partido del Trabajo,v,12/01,Deporte,Integrante
530,Mendoza Acevedo,Luis Alberto,Partido Acción Nacional,v,12/01,Protección Civil y Prevención de Desastres,Integrante
530,Mendoza Acevedo,Luis Alberto,Partido Acción Nacional,v,12/01,Seguridad Social,Integrante
537,Mojica Toledo,Alejandro,Movimiento Regeneración Nacional,v,12/01,Presupuesto y Cuenta Pública,Integrante
537,Mojica Toledo,Alejandro,Movimiento Regeneración Nacional,v,12/01,Transparencia y Anticorrupción,Integrante
488,Lastra Muñoz,Claudia Elena,Partido del Trabajo,f,13/01,Cultura y Cinematografía,Integrante
476,Martínez González,Laura,Movimiento Regeneración Nacional,f,15/01,Derechos de la Niñez y Adolescencia,Integrante
476,Martínez González,Laura,Movimiento Regeneración Nacional,f,15/01,Igualdad de Género,Integrante
355,Fernández Cruz,Nayeli Arlen,Movimiento Regeneración Nacional,f,16/01,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
355,Fernández Cruz,Nayeli Arlen,Movimiento Regeneración Nacional,f,16/01,Vigilancia de la Auditoría Superior de la Federación,Integrante
479,Martínez Terrazas,Oscar Daniel,Partido Acción Nacional,v,17/01,Relaciones Exteriores,Integrante
317,Cuaxiloa Serrano,Susana Beatriz,Movimiento Regeneración Nacional,f,19/01,Derechos de la Niñez y Adolescencia,Integrante
317,Cuaxiloa Serrano,Susana Beatriz,Movimiento Regeneración Nacional,f,19/01,Transparencia y Anticorrupción,Integrante
2428,Osuna Medina,José Mario,Partido del Trabajo,v,19/01,Marina,Integrante
36,Rosas Quintanilla,José Salvador,Partido Acción Nacional,v,22/01,Federalismo y Desarrollo Municipal,Integrante
36,Rosas Quintanilla,José Salvador,Partido Acción Nacional,v,22/01,Presupuesto y Cuenta Pública,Integrante
373,Domínguez Rodríguez,Roberto Ángel,Movimiento Regeneración Nacional,v,27/01,Federalismo y Desarrollo Municipal,Integrante
373,Domínguez Rodríguez,Roberto Ángel,Movimiento Regeneración Nacional,v,27/01,Gobernación y Población,Integrante
157,Vázquez Vázquez,Alfredo,Movimiento Regeneración Nacional,v,27/01,Asuntos Frontera Sur,Integrante
157,Vázquez Vázquez,Alfredo,Movimiento Regeneración Nacional,v,27/01,Asuntos Migratorios,Integrante
432,Bonifaz Moedano,Raúl Eduardo,Movimiento Regeneración Nacional,v,28/01,Gobernación y Población,Integrante
432,Bonifaz Moedano,Raúl Eduardo,Movimiento Regeneración Nacional,v,28/01,Radio y Televisión,Integrante
554,González Estrada,Martha Elisa,Partido Acción Nacional,f,29/01,Deporte,Integrante
554,González Estrada,Martha Elisa,Partido Acción Nacional,f,29/01,Derechos de la Niñez y Adolescencia,Integrante
484,Maceda Carrera,Nelly,Partido del Trabajo,f,05/02,Deporte,Integrante
484,Maceda Carrera,Nelly,Partido del Trabajo,f,05/02,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
68,Sibaja Mendoza,Jorge Ángel,Movimiento Regeneración Nacional,v,08/02,Derechos Humanos,Integrante
523,Montes Hernández,María de Lourdes,Movimiento Regeneración Nacional,f,11/02,Ganadería,Integrante
523,Montes Hernández,María de Lourdes,Movimiento Regeneración Nacional,f,11/02,Relaciones Exteriores,Integrante
493,López Castillo,Manuel,Movimiento Regeneración Nacional,v,12/02,Asuntos Migratorios,Integrante
493,López Castillo,Manuel,Movimiento Regeneración Nacional,v,12/02,Pesca,Integrante
486,López Castro,Cynthia Iliana,Partido Revolucionario Institucional,f,18/02,Desarrollo Social,Integrante
486,López Castro,Cynthia Iliana,Partido Revolucionario Institucional,f,18/02,Igualdad de Género,Integrante
38,Sánchez Ortíz,Graciela,Movimiento Regeneración Nacional,f,18/02,Economía Social y Fomento del Cooperativismo,Integrante
38,Sánchez Ortíz,Graciela,Movimiento Regeneración Nacional,f,18/02,Salud,Integrante
593,Jáuregui Montes de Oca,Miguel Ángel,Movimiento Regeneración Nacional,v,19/02,Desarrollo Social,Integrante
593,Jáuregui Montes de Oca,Miguel Ángel,Movimiento Regeneración Nacional,v,19/02,Federalismo y Desarrollo Municipal,Integrante
325,Del Bosque Villarreal,Diego Eduardo,Movimiento Regeneración Nacional,v,21/02,Asuntos Frontera Norte,Integrante
325,Del Bosque Villarreal,Diego Eduardo,Movimiento Regeneración Nacional,v,21/02,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
96,Porras Domínguez,Alfredo,Partido del Trabajo,v,21/02,Seguridad Pública,Integrante
96,Porras Domínguez,Alfredo,Partido del Trabajo,v,21/02,Vigilancia de la Auditoría Superior de la Federación,Integrante
440,Burelo Cortázar,Teresa,Movimiento Regeneración Nacional,f,01/03,Energía,Integrante
440,Burelo Cortázar,Teresa,Movimiento Regeneración Nacional,f,01/03,Marina,Integrante
577,García Zepeda,Julieta,Movimiento Regeneración Nacional,f,02/03,Seguridad Pública,Integrante
577,García Zepeda,Julieta,Movimiento Regeneración Nacional,f,02/03,Turismo,Integrante
452,Azuara Yarzábal,Frinné,Partido Revolucionario Institucional,f,03/03,Economía Social y Fomento del Cooperativismo,Integrante
452,Azuara Yarzábal,Frinné,Partido Revolucionario Institucional,f,03/03,Pueblos Indígenas,Integrante
547,Gómez Ordaz,Leticia Mariana,Partido Verde Ecologista de México,f,06/03,Deporte,Integrante
547,Gómez Ordaz,Leticia Mariana,Partido Verde Ecologista de México,f,06/03,Salud,Integrante
601,Gutiérrez Valdez,María de los Angeles,Partido Acción Nacional,f,08/03,Pueblos Indígenas,Integrante
601,Gutiérrez Valdez,María de los Angeles,Partido Acción Nacional,f,08/03,Salud,Integrante
8,Saldívar Camacho,Francisco Javier,Partido Encuentro Social,v,12/03,Jurisdiccional,Integrante
8,Saldívar Camacho,Francisco Javier,Partido Encuentro Social,v,12/03,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
32,Romo Cuéllar,Martha Estela,Partido Acción Nacional,f,14/03,Atención a Grupos Vulnerables,Integrante
32,Romo Cuéllar,Martha Estela,Partido Acción Nacional,f,14/03,Ganadería,Integrante
334,Carrasco Godínez,Nelly Minerva,Movimiento Regeneración Nacional,f,16/03,Derechos de la Niñez y Adolescencia,Integrante
334,Carrasco Godínez,Nelly Minerva,Movimiento Regeneración Nacional,f,16/03,Seguridad Social,Integrante
349,Díaz Aguilar,Leticia,Movimiento Regeneración Nacional,f,20/03,Derechos de la Niñez y Adolescencia,Integrante
349,Díaz Aguilar,Leticia,Movimiento Regeneración Nacional,f,20/03,Desarrollo Social,Integrante
616,Hernández Pérez,María Eugenia,Movimiento Regeneración Nacional,f,20/03,Igualdad de Género,Integrante
616,Hernández Pérez,María Eugenia,Movimiento Regeneración Nacional,f,20/03,Relaciones Exteriores,Integrante
33,Romo Romo,Guadalupe,Partido Acción Nacional,v,22/03,Deporte,Integrante
33,Romo Romo,Guadalupe,Partido Acción Nacional,v,22/03,Protección Civil y Prevención de Desastres,Integrante
538,Mojica Wences,Víctor Adolfo,Movimiento Regeneración Nacional,v,24/03,Seguridad Social,Integrante
538,Mojica Wences,Víctor Adolfo,Movimiento Regeneración Nacional,v,24/03,Vivienda,Integrante
128,Robles Gutiérrez,Beatriz Silvia,Movimiento Regeneración Nacional,f,24/03,"Ciencia, Tecnología e Innovación",Integrante
128,Robles Gutiérrez,Beatriz Silvia,Movimiento Regeneración Nacional,f,24/03,Transparencia y Anticorrupción,Integrante
2426,Guerra Navarro,Laura Mónica,Movimiento Regeneración Nacional,f,25/03,Cultura y Cinematografía,Integrante
2426,Guerra Navarro,Laura Mónica,Movimiento Regeneración Nacional,f,25/03,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
2426,Guerra Navarro,Laura Mónica,Movimiento Regeneración Nacional,f,25/03,Relaciones Exteriores,Integrante
109,Patrón Laviada,Cecilia Anunciación,Partido Acción Nacional,f,25/03,Desarrollo Social,Integrante
109,Patrón Laviada,Cecilia Anunciación,Partido Acción Nacional,f,25/03,Hacienda y Crédito Público,Integrante
429,Bernal Camarena,Ana Laura,Partido del Trabajo,f,29/03,"Ciencia, Tecnología e Innovación",Integrante
429,Bernal Camarena,Ana Laura,Partido del Trabajo,f,29/03,Juventud y Diversidad Sexual,Integrante
575,García Soto,Ulises,Movimiento Regeneración Nacional,v,29/03,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
575,García Soto,Ulises,Movimiento Regeneración Nacional,v,29/03,Pueblos Indígenas,Integrante
562,Garfias Cedillo,Sylvia Violeta,Partido Acción Nacional,f,29/03,Igualdad de Género,Integrante
562,Garfias Cedillo,Sylvia Violeta,Partido Acción Nacional,f,29/03,Radio y Televisión,Integrante
587,Huerta Corona,Benjamín Saúl,Movimiento Regeneración Nacional,v,31/03,Energía,Integrante
587,Huerta Corona,Benjamín Saúl,Movimiento Regeneración Nacional,v,31/03,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
363,Garay Cadena,Martha Hortencia,Partido Revolucionario Institucional,f,03/04,Derechos de la Niñez y Adolescencia,Integrante
363,Garay Cadena,Martha Hortencia,Partido Revolucionario Institucional,f,03/04,Educación,Integrante
475,Macías Olvera,Felipe Fernando,Partido Acción Nacional,v,04/04,Educación,Integrante
475,Macías Olvera,Felipe Fernando,Partido Acción Nacional,v,04/04,Seguridad Pública,Integrante
353,Favela Peñuñuri,Francisco,Partido del Trabajo,v,15/04,Pesca,Integrante
353,Favela Peñuñuri,Francisco,Partido del Trabajo,v,15/04,Turismo,Integrante
515,Murillo Chávez,Janet Melanie,Partido Acción Nacional,f,17/04,Cultura y Cinematografía,Integrante
515,Murillo Chávez,Janet Melanie,Partido Acción Nacional,f,17/04,Desarrollo Social,Integrante
79,Núñez Cerón,Saraí,Partido Acción Nacional,f,17/04,Deporte,Integrante
79,Núñez Cerón,Saraí,Partido Acción Nacional,f,17/04,"Economía, Comercio y Competitividad",Integrante
123,Ríos Fararoni,Eulalio Juan,Movimiento Regeneración Nacional,v,18/04,Energía,Integrante
123,Ríos Fararoni,Eulalio Juan,Movimiento Regeneración Nacional,v,18/04,Vigilancia de la Auditoría Superior de la Federación,Integrante
613,Guzmán Valdéz,Edgar,Partido Encuentro Social,v,19/04,Justicia,Integrante
613,Guzmán Valdéz,Edgar,Partido Encuentro Social,v,19/04,Puntos Constitucionales,Integrante
261,Villafuerte Zavala,Lilia,Partido Verde Ecologista de México,f,19/04,Economía Social y Fomento del Cooperativismo,Integrante
261,Villafuerte Zavala,Lilia,Partido Verde Ecologista de México,f,19/04,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
261,Villafuerte Zavala,Lilia,Partido Verde Ecologista de México,f,19/04,Turismo,Integrante
19,Rubio Montejo,Roberto Antonio,Partido Verde Ecologista de México,v,20/04,Educación,Integrante
255,Villegas Sánchez,Merary,Movimiento Regeneración Nacional,f,20/04,Atención a Grupos Vulnerables,Integrante
255,Villegas Sánchez,Merary,Movimiento Regeneración Nacional,f,20/04,Radio y Televisión,Integrante
498,López Rayón,Claudia,Movimiento Regeneración Nacional,f,22/04,Derechos de la Niñez y Adolescencia,Integrante
498,López Rayón,Claudia,Movimiento Regeneración Nacional,f,22/04,Economía Social y Fomento del Cooperativismo,Integrante
377,Elorza Flores,José Luis,Movimiento Regeneración Nacional,v,28/04,Pesca,Integrante
377,Elorza Flores,José Luis,Movimiento Regeneración Nacional,v,28/04,Relaciones Exteriores,Integrante
39,Sánchez Rodríguez,Juan Pablo,Movimiento Regeneración Nacional,v,29/04,Desarrollo Social,Integrante
39,Sánchez Rodríguez,Juan Pablo,Movimiento Regeneración Nacional,v,29/04,Vivienda,Integrante
2421,Areizaga Uribe,Erwin Jorge,Movimiento Regeneración Nacional,v,02/05,Comunicaciones y Transportes,Integrante
2421,Areizaga Uribe,Erwin Jorge,Movimiento Regeneración Nacional,v,02/05,Pueblos Indígenas,Integrante
565,García Escalante,Ricardo,Partido Acción Nacional,v,02/05,Pesca,Integrante
576,García Vidaña,Martha Olivia,Movimiento Regeneración Nacional,f,04/05,Infraestructura,Integrante
576,García Vidaña,Martha Olivia,Movimiento Regeneración Nacional,f,04/05,Pueblos Indígenas,Integrante
608,Hernández Tapia,Arturo Roberto,Movimiento Regeneración Nacional,v,05/05,Comunicaciones y Transportes,Integrante
608,Hernández Tapia,Arturo Roberto,Movimiento Regeneración Nacional,v,05/05,Vigilancia de la Auditoría Superior de la Federación,Integrante
581,Huerta González,Agustín Reynaldo,Movimiento Regeneración Nacional,v,07/05,Atención a Grupos Vulnerables,Integrante
581,Huerta González,Agustín Reynaldo,Movimiento Regeneración Nacional,v,07/05,Defensa Nacional,Integrante
387,Campos Equihua,Ignacio Benjamín,Movimiento Regeneración Nacional,v,12/05,"Economía, Comercio y Competitividad",Integrante
387,Campos Equihua,Ignacio Benjamín,Movimiento Regeneración Nacional,v,12/05,Hacienda y Crédito Público,Integrante
555,González García,Ana Priscila,Movimiento Ciudadano,f,13/05,Infraestructura,Integrante
555,González García,Ana Priscila,Movimiento Ciudadano,f,13/05,Trabajo y Previsión Social,Integrante
468,Maldonado Tapia,Mirna Zabeida,Movimiento Regeneración Nacional,f,13/05,Relaciones Exteriores,Integrante
468,Maldonado Tapia,Mirna Zabeida,Movimiento Regeneración Nacional,f,13/05,Turismo,Integrante
155,Reyes Colín,Marco Antonio,Movimiento Regeneración Nacional,v,18/05,"Economía, Comercio y Competitividad",Integrante
155,Reyes Colín,Marco Antonio,Movimiento Regeneración Nacional,v,18/05,Presupuesto y Cuenta Pública,Integrante
437,Ávalos Magaña,Laura Patricia,Movimiento Regeneración Nacional,f,21/05,Igualdad de Género,Integrante
437,Ávalos Magaña,Laura Patricia,Movimiento Regeneración Nacional,f,21/05,Marina,Integrante
376,Elizondo Guerra,Olga Juliana,Partido del Trabajo,f,21/05,Atención a Grupos Vulnerables,Integrante
376,Elizondo Guerra,Olga Juliana,Partido del Trabajo,f,21/05,Relaciones Exteriores,Integrante
336,Carreón Mejía,Carlos,Partido Acción Nacional,v,27/05,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
357,Flores Anguiano,Feliciano,Movimiento Regeneración Nacional,v,28/05,Asuntos Migratorios,Integrante
357,Flores Anguiano,Feliciano,Movimiento Regeneración Nacional,v,28/05,Pesca,Integrante
535,Minor Mora,Jesús Salvador,Movimiento Regeneración Nacional,v,01/06,Asuntos Frontera Norte,Integrante
535,Minor Mora,Jesús Salvador,Movimiento Regeneración Nacional,v,01/06,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
